العام,الربع,الكيان القانوني,المكتب,باب النشاط,قسم النشاط,حجم المنشأة,عدد المنشآت المسجلة بمشترك واحد أو أكثر
2024,الربع الأول,منشأة فردية,مكتب منطقة المدينة المنورة,لأنشطة المالية وأنشطة التأمين,الأنشطة المساعدة لأنشطة الخدمات المالية وأنشطة التأمين,5 ~ 9,1
2024,الربع الأول,منشأة فردية,مكتب منطقة المدينة المنورة,لأنشطة المالية وأنشطة التأمين,تمويل التأمين وإعادة التأمين وصناديق المعاشات التقاعدية باستثناء الضمان الاجتماعي الإلزامي,1 ~ 4,1
2024,الربع الأول,منشأة فردية,مكتب منطقة تبوك,أنشطة الخدمات الأخرى,أنشطة الخدمات الشخصية الأخرى,1 ~ 4,"1,579"
2024,الربع الأول,منشأة فردية,مكتب منطقة تبوك,أنشطة الخدمات الأخرى,أنشطة الخدمات الشخصية الأخرى,5 ~ 9,118
2024,الربع الأول,منشأة فردية,مكتب منطقة تبوك,أنشطة الخدمات الأخرى,أنشطة الخدمات الشخصية الأخرى,10 ~ 19,8
2024,الربع الأول,منشأة فردية,مكتب منطقة تبوك,أنشطة الخدمات الأخرى,أنشطة الخدمات الشخصية الأخرى,20 ~ 39,6
2024,الربع الأول,منشأة فردية,مكتب منطقة تبوك,أنشطة الخدمات الأخرى,أنشطة المنظمات ذات العضوية,1 ~ 4,15
2024,الربع الأول,منشأة فردية,مكتب منطقة تبوك,أنشطة الخدمات الأخرى,أنشطة المنظمات ذات العضوية,5 ~ 9,2
2024,الربع الأول,منشأة فردية,مكتب منطقة تبوك,أنشطة الخدمات الأخرى,أنشطة المنظمات ذات العضوية,10 ~ 19,2
2024,الربع الأول,منشأة فردية,مكتب منطقة تبوك,أنشطة الخدمات الأخرى,أنشطة المنظمات ذات العضوية,60 ~ 79,1
2024,الربع الأول,منشأة فردية,مكتب منطقة تبوك,أنشطة الخدمات الأخرى,إصلاح أجهزة الحاسوب والسلع الشخصية والمنزلية,1 ~ 4,246
2024,الربع الأول,منشأة فردية,مكتب منطقة تبوك,أنشطة الخدمات الأخرى,إصلاح أجهزة الحاسوب والسلع الشخصية والمنزلية,5 ~ 9,18
2024,الربع الأول,منشأة فردية,مكتب منطقة تبوك,أنشطة الخدمات الأخرى,إصلاح أجهزة الحاسوب والسلع الشخصية والمنزلية,10 ~ 19,1
2024,الربع الأول,منشأة فردية,مكتب منطقة تبوك,أنشطة الخدمات الأخرى,إصلاح أجهزة الحاسوب والسلع الشخصية والمنزلية,20 ~ 39,1
2024,الربع الأول,منشأة فردية,مكتب منطقة تبوك,أنشطة الخدمات الأخرى,إصلاح أجهزة الحاسوب والسلع الشخصية والمنزلية,40 ~ 59,2
2024,الربع الأول,منشأة فردية,مكتب منطقة تبوك,أنشطة خدمات الاقامة والطعام,أنشطة خدمات الأطعمة والمشروبات,1 ~ 4,"2,451"
2024,الربع الأول,منشأة فردية,مكتب منطقة تبوك,أنشطة خدمات الاقامة والطعام,أنشطة خدمات الأطعمة والمشروبات,5 ~ 9,364
2024,الربع الأول,منشأة فردية,مكتب منطقة تبوك,أنشطة خدمات الاقامة والطعام,أنشطة خدمات الأطعمة والمشروبات,10 ~ 19,112
2024,الربع الأول,منشأة فردية,مكتب منطقة تبوك,أنشطة خدمات الاقامة والطعام,أنشطة خدمات الأطعمة والمشروبات,20 ~ 39,52
2024,الربع الأول,منشأة فردية,مكتب منطقة تبوك,أنشطة خدمات الاقامة والطعام,أنشطة خدمات الأطعمة والمشروبات,40 ~ 59,9
2024,الربع الأول,منشأة فردية,مكتب منطقة تبوك,أنشطة خدمات الاقامة والطعام,أنشطة خدمات الأطعمة والمشروبات,60 ~ 79,2
2024,الربع الأول,منشأة فردية,مكتب منطقة تبوك,أنشطة خدمات الاقامة والطعام,أنشطة خدمات الأطعمة والمشروبات,80 ~ 99,1
2024,الربع الأول,منشأة فردية,مكتب منطقة تبوك,أنشطة خدمات الاقامة والطعام,الإقامة,1 ~ 4,91
2024,الربع الأول,منشأة فردية,مكتب منطقة تبوك,أنشطة خدمات الاقامة والطعام,الإقامة,5 ~ 9,30
2024,الربع الأول,منشأة فردية,مكتب منطقة تبوك,أنشطة خدمات الاقامة والطعام,الإقامة,10 ~ 19,10
2024,الربع الأول,منشأة فردية,مكتب منطقة تبوك,أنشطة خدمات الاقامة والطعام,الإقامة,20 ~ 39,6
2024,الربع الأول,منشأة فردية,مكتب منطقة تبوك,أنشطة خدمات الاقامة والطعام,الإقامة,40 ~ 59,1
2024,الربع الأول,منشأة فردية,مكتب منطقة تبوك,أنشطة خدمات الاقامة والطعام,الإقامة,80 ~ 99,1
2024,الربع الأول,منشأة فردية,مكتب منطقة تبوك,أنشطة صحة الانسان والعمل الاجتماعي,"أنشطة العمل الاجتماعي، دون إقامة",1 ~ 4,11
2024,الربع الأول,منشأة فردية,مكتب منطقة تبوك,أنشطة صحة الانسان والعمل الاجتماعي,"أنشطة العمل الاجتماعي، دون إقامة",5 ~ 9,2
2024,الربع الأول,منشأة فردية,مكتب منطقة تبوك,أنشطة صحة الانسان والعمل الاجتماعي,"أنشطة العمل الاجتماعي، دون إقامة",10 ~ 19,1
2024,الربع الأول,منشأة فردية,مكتب منطقة تبوك,أنشطة صحة الانسان والعمل الاجتماعي,"أنشطة العمل الاجتماعي، دون إقامة",20 ~ 39,1
2024,الربع الأول,منشأة فردية,مكتب منطقة تبوك,أنشطة صحة الانسان والعمل الاجتماعي,"أنشطة العمل الاجتماعي، دون إقامة",40 ~ 59,1
2024,الربع الأول,منشأة فردية,مكتب منطقة تبوك,أنشطة صحة الانسان والعمل الاجتماعي,"أنشطة العمل الاجتماعي، دون إقامة",60 ~ 79,1
2024,الربع الأول,منشأة فردية,مكتب منطقة تبوك,أنشطة صحة الانسان والعمل الاجتماعي,الرعاية مع الإقامة,5 ~ 9,1
2024,الربع الأول,منشأة فردية,مكتب منطقة تبوك,أنشطة صحة الانسان والعمل الاجتماعي,الرعاية مع الإقامة,10 ~ 19,1
2024,الربع الأول,منشأة فردية,مكتب منطقة تبوك,أنشطة صحة الانسان والعمل الاجتماعي,الرعاية مع الإقامة,40 ~ 59,1
2024,الربع الأول,منشأة فردية,مكتب منطقة تبوك,أنشطة صحة الانسان والعمل الاجتماعي,الرعاية مع الإقامة,60 ~ 79,1
2024,الربع الأول,منشأة فردية,مكتب منطقة تبوك,أنشطة صحة الانسان والعمل الاجتماعي,الصحة البشرية,1 ~ 4,25
2024,الربع الأول,منشأة فردية,مكتب منطقة تبوك,أنشطة صحة الانسان والعمل الاجتماعي,الصحة البشرية,5 ~ 9,12
